Dv	E1	E2	E3	E4	E5	E6	E7	E8
1.842742742742742579e-01	-7.445105885795266776e-02	-6.726369369842041812e-02	4.679563531827644896e-02	5.099720276123179824e-02	-5.099720276123179824e-02	-4.679563531827644896e-02	6.726369369842041812e-02	7.445105885795266776e-02
1.844794794794794857e-01	-7.434844951190004714e-02	-6.715305112928769693e-02	4.691247879416363814e-02	5.111540712540278003e-02	-5.111540712540278003e-02	-4.691247879416363814e-02	6.715305112928769693e-02	7.434844951190004714e-02
1.846846846846846857e-01	-7.424575261877784660e-02	-6.704233954487452685e-02	4.702928691284726653e-02	5.123357050453303252e-02	-5.123357050453303252e-02	-4.702928691284726653e-02	6.704233954487452685e-02	7.424575261877784660e-02
1.848898898898898857e-01	-7.414296852279195216e-02	-6.693155920948200277e-02	4.714605954365443802e-02	5.135169274569907627e-02	-5.135169274569907627e-02	-4.714605954365443802e-02	6.693155920948200277e-02	7.414296852279195216e-02
1.850950950950950857e-01	-7.404009756633032902e-02	-6.682071038618889181e-02	4.726279655553478065e-02	5.146977369546898440e-02	-5.146977369546898440e-02	-4.726279655553478065e-02	6.682071038618889181e-02	7.404009756633032902e-02
1.853003003003002858e-01	-7.393714009016388866e-02	-6.670979333686108403e-02	4.737949781705859398e-02	5.158781319989994008e-02	-5.158781319989994008e-02	-4.737949781705859398e-02	6.670979333686108403e-02	7.393714009016388866e-02
1.855055055055055135e-01	-7.383409643314017834e-02	-6.659880832216856505e-02	4.749616319641464246e-02	5.170581110453469770e-02	-5.170581110453469770e-02	-4.749616319641464246e-02	6.659880832216856505e-02	7.383409643314017834e-02
1.857107107107107136e-01	-7.373096693248798461e-02	-6.648775560157636766e-02	4.761279256140789340e-02	5.182376725439909182e-02	-5.182376725439909182e-02	-4.761279256140789340e-02	6.648775560157636766e-02	7.373096693248798461e-02
1.859159159159159136e-01	-7.362775192369284960e-02	-6.637663543337039840e-02	4.772938577945767813e-02	5.194168149399844975e-02	-5.194168149399844975e-02	-4.772938577945767813e-02	6.637663543337039840e-02	7.362775192369284960e-02
1.861211211211211136e-01	-7.352445174053610921e-02	-6.626544807465865883e-02	4.784594271759552014e-02	5.205955366731506578e-02	-5.205955366731506578e-02	-4.784594271759552014e-02	6.626544807465865883e-02	7.352445174053610921e-02
1.863263263263263136e-01	-7.342106671510775784e-02	-6.615419378137180062e-02	4.796246324246265097e-02	5.217738361780452361e-02	-5.217738361780452361e-02	-4.796246324246265097e-02	6.615419378137180062e-02	7.342106671510775784e-02
1.865315315315315414e-01	-7.331759717781874408e-02	-6.604287280829017337e-02	4.807894722030831014e-02	5.229517118839313583e-02	-5.229517118839313583e-02	-4.807894722030831014e-02	6.604287280829017337e-02	7.331759717781874408e-02
1.867367367367367414e-01	-7.321404345742375808e-02	-6.593148540903270849e-02	4.819539451698709454e-02	5.241291622147440515e-02	-5.241291622147440515e-02	-4.819539451698709454e-02	6.593148540903270849e-02	7.321404345742375808e-02
1.869419419419419415e-01	-7.311040588097936221e-02	-6.582003183607451624e-02	4.831180499795721672e-02	5.253061855890607534e-02	-5.253061855890607534e-02	-4.831180499795721672e-02	6.582003183607451624e-02	7.311040588097936221e-02
1.871471471471471415e-01	-7.300668477397496969e-02	-6.570851234074680247e-02	4.842817852827806246e-02	5.264827804200677974e-02	-5.264827804200677974e-02	-4.842817852827806246e-02	6.570851234074680247e-02	7.300668477397496969e-02
1.873523523523523415e-01	-7.290288046020824975e-02	-6.559692717327457456e-02	4.854451497260786619e-02	5.276589451155311306e-02	-5.276589451155311306e-02	-4.854451497260786619e-02	6.559692717327457456e-02	7.290288046020824975e-02
1.875575575575575415e-01	-7.279899326188342401e-02	-6.548527658272444707e-02	4.866081419520168483e-02	5.288346780777608558e-02	-5.288346780777608558e-02	-4.866081419520168483e-02	6.548527658272444707e-02	7.279899326188342401e-02
1.877627627627627693e-01	-7.269502349959527931e-02	-6.537356081707236533e-02	4.877707605990928147e-02	5.300099777035824355e-02	-5.300099777035824355e-02	-4.877707605990928147e-02	6.537356081707236533e-02	7.269502349959527931e-02
1.879679679679679694e-01	-7.259097149234400304e-02	-6.526178012315470012e-02	4.889330043017228733e-02	5.311848423842993605e-02	-5.311848423842993605e-02	-4.889330043017228733e-02	6.526178012315470012e-02	7.259097149234400304e-02
1.881731731731731694e-01	-7.248683755755087887e-02	-6.514993474681417263e-02	4.900948716902267521e-02	5.323592705056648389e-02	-5.323592705056648389e-02	-4.900948716902267521e-02	6.514993474681417263e-02	7.248683755755087887e-02
1.883783783783783694e-01	-7.238262201104547766e-02	-6.503802493264257412e-02	4.912563613907977578e-02	5.335332604478455754e-02	-5.335332604478455754e-02	-4.912563613907977578e-02	6.503802493264257412e-02	7.238262201104547766e-02
1.885835835835835694e-01	-7.227832516714517708e-02	-6.492605092425285385e-02	4.924174720254861221e-02	5.347068105853898523e-02	-5.347068105853898523e-02	-4.924174720254861221e-02	6.492605092425285385e-02	7.227832516714517708e-02
1.887887887887887972e-01	-7.217394733856523359e-02	-6.481401296412274415e-02	4.935782022121718710e-02	5.358799192871935291e-02	-5.358799192871935291e-02	-4.935782022121718710e-02	6.481401296412274415e-02	7.217394733856523359e-02
1.889939939939939972e-01	-7.206948883651392856e-02	-6.470191129378591310e-02	4.947385505645403997e-02	5.370525849165659615e-02	-5.370525849165659615e-02	-4.947385505645403997e-02	6.470191129378591310e-02	7.206948883651392856e-02
1.891991991991991973e-01	-7.196494997066692212e-02	-6.458974615352434945e-02	4.958985156920640153e-02	5.382248058306986910e-02	-5.382248058306986910e-02	-4.958985156920640153e-02	6.458974615352434945e-02	7.196494997066692212e-02
1.894044044044043973e-01	-7.186033104915534597e-02	-6.447751778269031342e-02	4.970580961999731401e-02	5.393965803816235666e-02	-5.393965803816235666e-02	-4.970580961999731401e-02	6.447751778269031342e-02	7.186033104915534597e-02
1.896096096096095973e-01	-7.175563237870440092e-02	-6.436522641954024737e-02	4.982172906892363279e-02	5.405679069151882177e-02	-5.405679069151882177e-02	-4.982172906892363279e-02	6.436522641954024737e-02	7.175563237870440092e-02
1.898148148148148251e-01	-7.165085426445021166e-02	-6.425287230135261207e-02	4.993760977565348674e-02	5.417387837715136739e-02	-5.417387837715136739e-02	-4.993760977565348674e-02	6.425287230135261207e-02	7.165085426445021166e-02
1.900200200200200251e-01	-7.154599701004209222e-02	-6.414045566427625800e-02	5.005345159942373168e-02	5.429092092848635670e-02	-5.429092092848635670e-02	-5.005345159942373168e-02	6.414045566427625800e-02	7.154599701004209222e-02
1.902252252252252251e-01	-7.144106091770983935e-02	-6.402797674349594570e-02	5.016925439903786865e-02	5.440791817836054811e-02	-5.440791817836054811e-02	-5.016925439903786865e-02	6.402797674349594570e-02	7.144106091770983935e-02
1.904304304304304252e-01	-7.133604628820158777e-02	-6.391543577316527447e-02	5.028501803286321986e-02	5.452486995901806299e-02	-5.452486995901806299e-02	-5.028501803286321986e-02	6.391543577316527447e-02	7.133604628820158777e-02
1.906356356356356252e-01	-7.123095342082169656e-02	-6.380283298640267164e-02	5.040074235882881226e-02	5.464177610210610436e-02	-5.464177610210610436e-02	-5.040074235882881226e-02	6.380283298640267164e-02	7.123095342082169656e-02
1.908408408408408252e-01	-7.112578261340578301e-02	-6.369016861535170548e-02	5.051642723442282407e-02	5.475863643867193847e-02	-5.475863643867193847e-02	-5.051642723442282407e-02	6.369016861535170548e-02	7.112578261340578301e-02
1.910460460460460530e-01	-7.102053416240158845e-02	-6.357744289113669012e-02	5.063207251668995490e-02	5.487545079915898821e-02	-5.487545079915898821e-02	-5.063207251668995490e-02	6.357744289113669012e-02	7.102053416240158845e-02
1.912512512512512530e-01	-7.091520836280873485e-02	-6.346465604388309978e-02	5.074767806222903188e-02	5.499221901340185792e-02	-5.499221901340185792e-02	-5.074767806222903188e-02	6.346465604388309978e-02	7.091520836280873485e-02
1.914564564564564531e-01	-7.080980550822378594e-02	-6.335180830274537989e-02	5.086324372719045611e-02	5.510894091062992772e-02	-5.510894091062992772e-02	-5.086324372719045611e-02	6.335180830274537989e-02	7.080980550822378594e-02
1.916616616616616531e-01	-7.070432589084456321e-02	-6.323889989588674099e-02	5.097876936727396835e-02	5.522561631944869487e-02	-5.522561631944869487e-02	-5.097876936727396835e-02	6.323889989588674099e-02	7.070432589084456321e-02
1.918668668668668531e-01	-7.059876980147414272e-02	-6.312593105049678355e-02	5.109425483775686949e-02	5.534224506785128533e-02	-5.534224506785128533e-02	-5.109425483775686949e-02	6.312593105049678355e-02	7.059876980147414272e-02
1.920720720720720809e-01	-7.049313752954239343e-02	-6.301290199280640270e-02	5.120969999333530032e-02	5.545882698320693527e-02	-5.545882698320693527e-02	-5.120969999333530032e-02	6.301290199280640270e-02	7.049313752954239343e-02
1.922772772772772809e-01	-7.038742936310399267e-02	-6.289981294807216183e-02	5.132510468843479862e-02	5.557536189225882606e-02	-5.557536189225882606e-02	-5.132510468843479862e-02	6.289981294807216183e-02	7.038742936310399267e-02
1.924824824824824809e-01	-7.028164558885387214e-02	-6.278666414062350487e-02	5.144046877689430197e-02	5.569184962112012915e-02	-5.569184962112012915e-02	-5.144046877689430197e-02	6.278666414062350487e-02	7.028164558885387214e-02
1.926876876876876810e-01	-7.017578649214505082e-02	-6.267345579376297493e-02	5.155579211212038548e-02	5.580828999527647633e-02	-5.580828999527647633e-02	-5.155579211212038548e-02	6.267345579376297493e-02	7.017578649214505082e-02
1.928928928928928810e-01	-7.006985235695094294e-02	-6.256018812996524958e-02	5.167107454705308772e-02	5.592468283955175784e-02	-5.592468283955175784e-02	-5.167107454705308772e-02	6.256018812996524958e-02	7.006985235695094294e-02
1.930980980980981088e-01	-6.996384346596913606e-02	-6.244686137069243442e-02	5.178631593416356538e-02	5.604102797816425119e-02	-5.604102797816425119e-02	-5.178631593416356538e-02	6.244686137069243442e-02	6.996384346596913606e-02
1.933033033033033088e-01	-6.985776010053641738e-02	-6.233347573649589135e-02	5.190151612545103321e-02	5.615732523466303999e-02	-5.615732523466303999e-02	-5.190151612545103321e-02	6.233347573649589135e-02	6.985776010053641738e-02
1.935085085085085088e-01	-6.975160254068489551e-02	-6.222003144700302690e-02	5.201667497244040483e-02	5.627357443195363240e-02	-5.627357443195363240e-02	-5.201667497244040483e-02	6.222003144700302690e-02	6.975160254068489551e-02
1.937137137137137088e-01	-6.964537106512923292e-02	-6.210652872092334992e-02	5.213179232617962816e-02	5.638977539228835767e-02	-5.638977539228835767e-02	-5.213179232617962816e-02	6.210652872092334992e-02	6.964537106512923292e-02
1.939189189189189089e-01	-6.953906595133958757e-02	-6.199296777605446673e-02	5.224686803723658374e-02	5.650592793726191831e-02	-5.650592793726191831e-02	-5.224686803723658374e-02	6.199296777605446673e-02	6.953906595133958757e-02
1.941241241241241089e-01	-6.943268747542248598e-02	-6.187934882928826374e-02	5.236190195569684347e-02	5.662203188780791374e-02	-5.662203188780791374e-02	-5.236190195569684347e-02	6.187934882928826374e-02	6.943268747542248598e-02
1.943293293293293367e-01	-6.932623591225785253e-02	-6.176567209661636831e-02	5.247689393116054118e-02	5.673808706419423281e-02	-5.673808706419423281e-02	-5.247689393116054118e-02	6.176567209661636831e-02	6.932623591225785253e-02
1.945345345345345367e-01	-6.921971153547334943e-02	-6.165193779312769934e-02	5.259184381273979136e-02	5.685409328601921664e-02	-5.685409328601921664e-02	-5.259184381273979136e-02	6.165193779312769934e-02	6.921971153547334943e-02
1.947397397397397367e-01	-6.911311461731893535e-02	-6.153814613305755299e-02	5.270675144905362375e-02	5.697005037220762708e-02	-5.697005037220762708e-02	-5.270675144905362375e-02	6.153814613305755299e-02	6.911311461731893535e-02
1.949449449449449367e-01	-6.900644542896899880e-02	-6.142429732970640377e-02	5.282161668823651818e-02	5.708595814100623361e-02	-5.708595814100623361e-02	-5.282161668823651818e-02	6.142429732970640377e-02	6.900644542896899880e-02
1.951501501501501368e-01	-6.889970424023778017e-02	-6.131039159551301965e-02	5.293643937791295273e-02	5.720181640999103673e-02	-5.720181640999103673e-02	-5.293643937791295273e-02	6.131039159551301965e-02	6.889970424023778017e-02
1.953553553553553646e-01	-6.879289131975721561e-02	-6.119642914211476104e-02	5.305121936521695059e-02	5.731762499600689259e-02	-5.731762499600689259e-02	-5.305121936521695059e-02	6.119642914211476104e-02	6.879289131975721561e-02
1.955605605605605646e-01	-6.868600693484210040e-02	-6.108241018016560830e-02	5.316595649677829244e-02	5.743338371527533653e-02	-5.743338371527533653e-02	-5.316595649677829244e-02	6.108241018016560830e-02	6.868600693484210040e-02
1.957657657657657646e-01	-6.857905135172662203e-02	-6.096833491951539341e-02	5.328065061872175323e-02	5.754909238327840515e-02	-5.754909238327840515e-02	-5.328065061872175323e-02	6.096833491951539341e-02	6.857905135172662203e-02
1.959709709709709646e-01	-6.847202483534432782e-02	-6.085420356923047086e-02	5.339530157666401433e-02	5.766475081481003961e-02	-5.766475081481003961e-02	-5.339530157666401433e-02	6.085420356923047086e-02	6.847202483534432782e-02
1.961761761761761647e-01	-6.836492764948656764e-02	-6.074001633739211509e-02	5.350990921571111003e-02	5.778035882397572487e-02	-5.778035882397572487e-02	-5.350990921571111003e-02	6.074001633739211509e-02	6.836492764948656764e-02
1.963813813813813924e-01	-6.825776005660873225e-02	-6.062577343131292373e-02	5.362447338045520789e-02	5.789591622411378868e-02	-5.789591622411378868e-02	-5.362447338045520789e-02	6.062577343131292373e-02	6.825776005660873225e-02
1.965865865865865925e-01	-6.815052231819622441e-02	-6.051147505750851391e-02	5.373899391497159034e-02	5.801142282793895349e-02	-5.801142282793895349e-02	-5.373899391497159034e-02	6.051147505750851391e-02	6.815052231819622441e-02
1.967917917917917925e-01	-6.804321469441465542e-02	-6.039712142156589136e-02	5.385347066281601786e-02	5.812687844739036769e-02	-5.812687844739036769e-02	-5.385347066281601786e-02	6.039712142156589136e-02	6.804321469441465542e-02
1.969969969969969925e-01	-6.793583744429680660e-02	-6.028271272830423855e-02	5.396790346704816166e-02	5.824228289370048106e-02	-5.824228289370048106e-02	-5.396790346704816166e-02	6.028271272830423855e-02	6.793583744429680660e-02
1.972022022022021925e-01	-6.782839082571467948e-02	-6.016824918172136716e-02	5.408229217009574707e-02	5.835763597737633757e-02	-5.835763597737633757e-02	-5.408229217009574707e-02	6.016824918172136716e-02	6.782839082571467948e-02
1.974074074074073926e-01	-6.772087509538735062e-02	-6.005373098497324147e-02	5.419663661401683680e-02	5.847293750819451685e-02	-5.847293750819451685e-02	-5.419663661401683680e-02	6.005373098497324147e-02	6.772087509538735062e-02
1.976126126126126203e-01	-6.761329050889099135e-02	-5.993915834042058688e-02	5.431093664023171202e-02	5.858818729519692931e-02	-5.858818729519692931e-02	-5.431093664023171202e-02	5.993915834042058688e-02	6.761329050889099135e-02
1.978178178178178204e-01	-6.750563732065564815e-02	-5.982453144961358271e-02	5.442519208965226896e-02	5.870338514668600738e-02	-5.870338514668600738e-02	-5.442519208965226896e-02	5.982453144961358271e-02	6.750563732065564815e-02
1.980230230230230204e-01	-6.739791578399445537e-02	-5.970985051330077176e-02	5.453940280265239665e-02	5.881853087022014676e-02	-5.881853087022014676e-02	-5.453940280265239665e-02	5.970985051330077176e-02	6.739791578399445537e-02
1.982282282282282204e-01	-6.729012615108996564e-02	-5.959511573143459057e-02	5.465356861906507657e-02	5.893362427260892544e-02	-5.893362427260892544e-02	-5.465356861906507657e-02	5.959511573143459057e-02	6.729012615108996564e-02
1.984334334334334204e-01	-6.718226867299958993e-02	-5.948032730317598382e-02	5.476768937817877436e-02	5.904866515990854492e-02	-5.904866515990854492e-02	-5.476768937817877436e-02	5.948032730317598382e-02	6.718226867299958993e-02
1.986386386386386482e-01	-6.707434359972312687e-02	-5.936548542689960156e-02	5.488176491873492102e-02	5.916365333741684801e-02	-5.916365333741684801e-02	-5.488176491873492102e-02	5.936548542689960156e-02	6.707434359972312687e-02
1.988438438438438483e-01	-6.696635118008634202e-02	-5.925059030019887152e-02	5.499579507892410346e-02	5.927858860966881555e-02	-5.927858860966881555e-02	-5.499579507892410346e-02	5.925059030019887152e-02	6.696635118008634202e-02
1.990490490490490483e-01	-6.685829166188080042e-02	-5.913564211989056491e-02	5.510977969638332363e-02	5.939347078043151484e-02	-5.939347078043151484e-02	-5.510977969638332363e-02	5.913564211989056491e-02	6.685829166188080042e-02
